CustomerKey,GeographyKey,FirstName,LastName,Gender,DateFirstPurchase,City
21387,26,Nelson,Diaz,M,2012-02-03,Rockhampton
21388,546,Nicole,Lee,F,2013-10-15,Oregon City
21389,40,Jamie,Sun,F,2012-02-05,Warrnambool
21390,7,Grant,Becker,M,2013-12-08,Malabar
21391,21,Dawn,Xie,F,2013-02-05,Caloundra
21392,26,Kelli,Lin,F,2013-11-17,Rockhampton
21393,33,Candace,Arun,F,2012-02-03,Cranbourne
21394,40,Gabriella,Parker,F,2012-01-31,Warrnambool
21395,609,Alexia,Hughes,F,2014-01-05,Bellingham
21396,612,Megan,Martinez,F,2013-10-02,Burien
21397,631,Mason,Howard,M,2013-07-17,Olympia
21398,372,Ethan,Diaz,M,2013-11-25,Spring Valley
21399,385,Ian,Hughes,M,2013-10-29,Woodland Hills
21400,50,Adam,Campbell,M,2012-09-14,Haney
21401,543,Eric,Powell,M,2013-10-13,Lebanon
21402,19,Kevin,King,M,2012-02-20,Wollongong
21403,26,Lisa,Roy,M,2012-02-09,Rockhampton
21404,25,Julio,Sanz,M,2012-02-21,Hervey Bay
21405,23,Bonnie,Shen,F,2013-06-27,Gold Coast
21406,33,Troy,Chandra,M,2013-03-18,Cranbourne
21407,33,Wesley,Lin,M,2013-01-28,Cranbourne
21408,32,Autumn,Chen,F,2012-02-09,Bendigo
21409,36,Johnny,Deng,M,2013-04-24,Melton
21410,614,Eric,Zhang,M,2013-11-14,Edmonds
21411,335,Maria,Kelly,F,2013-11-27,Lemon Grove
21412,62,Jordan,Alexander,M,2013-02-05,Royal Oak
21413,618,Dalton,Robinson,M,2013-06-24,Issaquah
21414,543,Aaron,Butler,M,2013-12-26,Lebanon
21415,634,Sydney,Sanchez,F,2013-10-11,Redmond
21416,300,Ryan,Butler,M,2013-10-21,Beverly Hills
21417,301,Gabrielle,Torres,F,2013-10-21,Burbank
21418,20,Alicia,Chapman,F,2012-02-09,Brisbane
21419,312,Gilbert,Ma,M,2013-05-22,Coronado
21420,338,Isabella,Carter,F,2013-10-30,Los Angeles
21421,638,Ashley,Ross,F,2013-07-22,Sedro Woolley
21422,348,Karen,Wood,F,2013-11-02,Oakland
21423,71,Connor,Adams,M,2012-09-20,Westminster
21424,316,Emily,Alexander,F,2013-10-09,El Cajon
21425,343,Carlos,Hall,M,2013-07-07,National City
21426,310,Jon,Raje,M,2013-10-17,Colma
21427,632,Kelly,Foster,F,2013-11-28,Port Orchard
21428,612,Jada,Brooks,F,2013-11-22,Burien
21429,547,Isabella,Sandberg,F,2013-12-18,Portland
21430,301,Savannah,Morgan,F,2013-09-14,Burbank
21431,49,Preston,Kapoor,M,2013-12-26,Cliffside
21432,616,Melanie,Ward,F,2013-03-06,Everett
21433,311,Gerald,Martinez,M,2013-08-19,Concord
21434,361,Isabella,Smith,F,2013-12-26,San Gabriel
21435,369,Connor,Alexander,M,2013-12-18,Santa Monica
21436,611,Brandi,Serrano,F,2013-12-26,Bremerton
21437,307,Whitney,Sara,F,2013-12-23,Chula Vista
21438,368,Edward,Price,M,2013-01-10,Santa Cruz
21439,634,Thomas,Clark,M,2013-01-06,Redmond
21440,336,Ian,Morgan,M,2012-12-29,Lincoln Acres
21441,60,Edward,Nelson,M,2014-01-13,Port Hammond
21442,331,Savannah,Cook,F,2013-02-11,La Jolla
21443,631,Zoe,Morgan,F,2013-02-26,Olympia
21444,352,Blake,Lopez,M,2013-05-25,Palo Alto
21445,609,Madeline,Evans,F,2013-02-28,Bellingham
21446,68,Jeremy,Barnes,M,2013-05-09,Vancouver
21447,60,Anthony,Harris,M,2013-07-10,Port Hammond
21448,311,Jenna,Nelson,F,2013-01-20,Concord
21449,311,Devon,Raheem,M,2013-05-19,Concord
21450,68,Nathan,Bryant,M,2013-10-29,Vancouver
21451,311,Jocelyn,Ross,F,2013-06-24,Concord
21452,539,Seth,Bailey,M,2013-06-29,Corvallis
21453,49,Wayne,Deng,M,2013-03-08,Cliffside
21454,311,Alvin,Goldstein,M,2013-10-29,Concord
21455,609,Samuel,Shan,M,2013-05-12,Bellingham
21456,543,Dalton,Gonzales,M,2013-05-07,Lebanon
21457,300,Jamie,Serrano,M,2013-09-27,Beverly Hills
21458,335,Carson,Price,M,2013-06-15,Lemon Grove
21459,374,Luis,Alexander,M,2013-02-15,Torrance
21460,372,Jack,Carter,M,2013-07-22,Spring Valley
21461,60,Elizabeth,Simmons,F,2013-10-30,Port Hammond
21462,345,Katelyn,Nelson,F,2013-12-18,Newport Beach
21463,372,Logan,Roberts,M,2013-08-07,Spring Valley
21464,51,Miguel,Griffin,M,2013-11-21,Langford
21465,360,Austin,Shan,M,2013-01-10,San Francisco
21466,542,Austin,Jones,M,2013-01-23,Lake Oswego
21467,632,David,Harris,M,2013-09-18,Port Orchard
21468,336,Ethan,Yang,M,2013-09-13,Lincoln Acres
21469,316,Caitlin,Bell,F,2013-01-10,El Cajon
21470,307,Stephanie,Jenkins,F,2013-01-18,Chula Vista
21471,51,Marcus,Carter,M,2013-04-04,Langford
21472,325,Patrick,Ward,M,2013-03-05,Glendale
21473,612,Stacy,Rubio,F,2013-09-16,Burien
21474,623,Lucas,Gray,M,2013-02-24,Kirkland
21475,314,Cassidy,Alexander,F,2013-10-28,Daly City
21476,315,Hunter,Jenkins,M,2013-10-23,Downey
21477,339,Katelyn,Watson,F,2013-06-21,Mill Valley
21478,343,Abigail,Reed,F,2013-10-13,National City
21479,359,Noah,Foster,M,2013-10-22,San Diego
21480,49,Alfredo,Martin,M,2013-12-26,Cliffside
21481,614,Jose,Diaz,M,2013-09-07,Edmonds
21482,542,Haley,Flores,F,2013-09-29,Lake Oswego
21483,637,Michelle,Bailey,F,2013-10-16,Seattle
21484,638,Abigail,Coleman,F,2013-10-09,Sedro Woolley
21485,641,Brandon,Clark,M,2013-10-20,Spokane
21486,301,Suzanne,Gao,F,2013-09-29,Burbank
21487,347,Jacqueline,Ramirez,F,2013-01-16,Novato
21488,359,Madison,Henderson,F,2013-01-12,San Diego
21489,49,Neil,Gutierrez,M,2013-09-08,Cliffside
21490,50,Cole,Ward,M,2013-11-23,Haney
21491,623,Joseph,Lewis,M,2013-10-13,Kirkland
21492,314,Robert,Jai,M,2013-05-31,Daly City
21493,359,Carson,Coleman,M,2013-12-13,San Diego
21494,54,Kayla,Gonzales,F,2013-08-11,N. Vancouver
21495,631,James,Hughes,M,2013-12-28,Olympia
21496,300,Nichole,Rai,F,2013-02-23,Beverly Hills
21497,307,Patrick,Cox,M,2013-12-08,Chula Vista
21498,312,Cameron,Wilson,M,2013-11-14,Coronado
21499,358,Bailey,Ramirez,F,2013-11-03,San Carlos
21500,642,Devin,Long,M,2013-02-18,Tacoma
21501,59,Deb,Foster,M,2012-08-29,Oak Bay
21502,326,Morgan,Clark,F,2013-10-14,Grossmont
21503,626,Melanie,Long,F,2013-11-20,Lynnwood
21504,611,Chloe,Torres,F,2013-10-16,Bremerton
21505,192,Ronald,Gonzalez,M,2013-11-30,Paris
21506,173,Randall,Gutierrez,M,2013-12-18,Poing
21507,231,Hunter,Smith,M,2013-02-04,Billericay
21508,229,Suzanne,Li,F,2012-11-29,Berks
21509,247,Michele,Lopez,F,2012-11-30,London
21510,155,Carol,Perry,F,2013-04-02,Bottrop
21511,265,Richard,Sanders,M,2013-07-16,Peterborough
21512,231,Emma,Russell,F,2013-09-24,Billericay
21513,197,Stacey,Xu,F,2013-08-20,Paris
21514,134,Krystal,Zhu,F,2013-05-31,München
21515,233,Barbara,Yuan,F,2013-06-06,Bracknell
21516,246,Larry,Serrano,M,2012-12-18,London
21517,257,Gerald,Subram,M,2012-12-12,London
21518,197,Ruben,Madan,M,2013-07-20,Paris
21519,162,Franklin,Becker,M,2013-06-11,Werne
21520,238,Seth,Baker,M,2013-10-31,Gateshead
21521,187,Joanna,Romero,F,2013-08-16,Lille
21522,196,Morgan,Bryant,F,2013-07-02,Paris
21523,175,Timothy,Green,M,2014-01-28,Saarlouis
21524,265,Faith,Wood,F,2014-01-28,Peterborough
21525,241,Victoria,Howard,F,2013-02-16,Kirkby
21526,172,Jonathon,Munoz,M,2013-08-22,Offenbach
21527,211,Sergio,Patel,M,2013-12-26,Les Ulis
21528,151,Jay,Moreno,M,2013-11-27,Paderborn
21529,183,Kristi,Martinez,F,2013-11-24,Orleans
21530,182,Toni,Raman,F,2013-08-08,Saint Ouen
21531,223,Kari,Vance,F,2014-01-22,Saint-Denis
21532,175,Sierra,Turner,F,2013-12-23,Saarlouis
21533,259,Gilbert,Tang,M,2013-07-04,Milton Keynes
21534,250,Warren,Rai,M,2012-11-28,London
21535,206,Alfredo,Sandberg,M,2013-11-13,Roissy en Brie
21536,128,Billy,Rubio,M,2013-09-18,Dresden
21537,147,Gloria,Navarro,F,2013-12-09,Hamburg
21538,220,Tara,Luo,F,2013-12-20,Bobigny
21539,209,Phillip,Raman,M,2013-09-27,Versailles
21540,255,Ross,Rubio,M,2012-12-04,London
21541,265,Daisy,Gutierrez,F,2013-09-06,Peterborough
21542,220,Patricia,Vance,F,2013-12-08,Bobigny
21543,211,Naomi,Romero,F,2013-07-28,Les Ulis
21544,240,Gary,Moreno,M,2013-11-07,High Wycombe
21545,277,Michele,Schmidt,F,2012-12-17,York
21546,155,Cory,Garcia,M,2013-09-30,Bottrop
21547,238,Brad,Raje,M,2013-08-30,Gateshead
21548,254,Christy,Chander,F,2013-09-19,London
21549,126,Jerome,Ruiz,M,2013-03-04,Berlin
21550,163,Kara,Deng,F,2013-08-09,Berlin
21551,39,Elijah,Butler,M,2013-08-02,Sunbury
21552,20,Francis,Alvarez,M,2012-02-10,Brisbane
21553,27,Allen,Suri,M,2012-02-28,Townsville
21554,4,Molly,Rana,F,2013-08-25,Goulburn
21555,35,Jarrod,Madan,M,2012-02-20,Melbourne
21556,15,Gloria,Serrano,F,2012-02-04,Silverwater
21557,6,Kate,Lal,F,2012-02-27,Lavender Bay
21558,4,Nicole,Coleman,F,2012-02-22,Goulburn
21559,26,Pedro,Malhotra,M,2012-02-17,Rockhampton
21560,35,Kristopher,Lopez,M,2012-02-19,Melbourne
21561,8,Albert,Navarro,M,2012-01-30,Matraville
21562,3,Drew,Jai,M,2012-03-21,Darlinghurst
21563,24,Carla,Mehta,F,2013-03-01,Hawthorne
21564,27,Erica,Liu,F,2013-05-10,Townsville
21565,21,Sheena,Shan,F,2013-02-17,Caloundra
21566,22,Jermaine,Garcia,M,2013-02-24,East Brisbane
21567,18,Candace,Sanchez,F,2012-03-10,Sydney
21568,23,Jacquelyn,Hernandez,F,2012-03-03,Gold Coast
21569,5,Brendan,Rai,M,2012-03-24,Lane Cove
21570,11,Barry,Kovár,M,2012-03-16,North Ryde
21571,8,Darryl,Yang,M,2012-03-12,Matraville
21572,7,Randall,Ramos,M,2012-03-07,Malabar
21573,14,Jimmy,Munoz,M,2013-08-09,Rhodes
21574,638,Fernando,Lewis,M,2013-02-12,Sedro Woolley
21575,322,Justin,Foster,M,2012-12-30,Fremont
21576,546,Benjamin,Gonzales,M,2013-01-25,Oregon City
21577,49,Tiffany,Ma,F,2013-12-03,Cliffside
21578,642,Jordan,Green,M,2013-08-26,Tacoma
21579,553,Wyatt,Jackson,M,2013-06-03,Woodburn
21580,52,Mariah,Ward,F,2013-06-11,Langley
21581,71,Rachel,Russell,F,2013-02-06,Westminster
21582,49,Amber,Roberts,F,2012-10-07,Cliffside
21583,653,Jaclyn,Lal,F,2013-10-16,Casper
21584,616,Gavin,Bryant,M,2013-10-07,Everett
21585,543,Trinity,Gray,F,2013-10-26,Lebanon
21586,552,Stephanie,Foster,F,2013-10-23,W. Linn
21587,298,Jenna,Roberts,F,2013-10-28,Bellflower
21588,301,Theodore,Martin,M,2013-11-10,Burbank
21589,60,Vanessa,Coleman,F,2012-09-29,Port Hammond
21590,609,Taylor,Gonzales,F,2013-11-10,Bellingham
21591,310,Clayton,Goel,M,2013-12-22,Colma
21592,623,Christina,Reed,F,2013-10-27,Kirkland
21593,301,Marcus,Roberts,M,2013-11-06,Burbank
21594,322,Brianna,Moore,F,2013-11-06,Fremont
21595,54,Juan,Ward,M,2012-10-01,N. Vancouver
21596,553,Luke,Wright,M,2013-11-21,Woodburn
21597,312,Jose,Jones,M,2013-01-19,Coronado
21598,648,Chloe,Perez,F,2013-11-14,Yakima
21599,548,Sara,Lopez,F,2013-11-05,Salem
21600,368,Alexa,Bell,F,2012-12-31,Santa Cruz
21601,360,Jacqueline,Bell,F,2013-02-20,San Francisco
21602,612,Manuel,Malhotra,M,2013-02-05,Burien
21603,609,Seth,Barnes,M,2013-02-03,Bellingham
21604,315,Melanie,Howard,F,2013-11-14,Downey
21605,612,Brittney,Ye,F,2013-11-04,Burien
21606,614,Connor,Roberts,M,2013-11-06,Edmonds
21607,614,Bryce,Torres,M,2013-11-12,Edmonds
21608,634,David,Griffin,M,2013-02-22,Redmond
21609,307,Tabitha,Blanco,F,2013-02-04,Chula Vista
21610,322,Caleb,Edwards,M,2013-02-27,Fremont
21611,385,Ethan,Wilson,M,2013-02-24,Woodland Hills
21612,548,Spencer,Foster,M,2013-07-15,Salem
21613,57,Caleb,Powell,M,2012-10-17,Newton
21614,49,William,Thomas,M,2012-11-18,Cliffside
21615,311,Grace,Torres,F,2013-11-04,Concord
21616,612,Carson,Wood,M,2013-04-17,Burien
21617,539,Jennifer,Miller,F,2014-01-20,Corvallis
21618,54,Elijah,Carter,M,2012-11-07,N. Vancouver
21619,385,Angela,Patterson,F,2013-02-17,Woodland Hills
21620,50,Mariah,Brooks,F,2012-10-28,Haney
21621,54,Jordan,Parker,M,2012-11-20,N. Vancouver
21622,59,Ethan,Winston,M,2012-11-03,Oak Bay
21623,632,Connor,Diaz,M,2013-12-17,Port Orchard
21624,642,Faith,Price,F,2013-05-10,Tacoma
21625,553,Jennifer,Hall,F,2013-08-11,Woodburn
21626,648,Brianna,Garcia,F,2013-09-11,Yakima
21627,302,Bailey,Roberts,F,2013-06-25,Burlingame
21628,612,Kelli,Xu,F,2013-09-05,Burien
21629,52,Thomas,Thomas,M,2012-11-23,Langley
21630,627,Faith,Jenkins,F,2013-02-13,Marysville
21631,49,Martin,Sanchez,M,2013-07-14,Cliffside
21632,312,Jaclyn,Liang,F,2013-04-09,Coronado
21633,633,Cameron,Zhang,M,2013-03-23,Puyallup
21634,614,Arianna,Cook,F,2013-09-19,Edmonds
21635,352,Christian,Lewis,M,2013-06-21,Palo Alto
21636,385,Katherine,Rivera,F,2013-07-25,Woodland Hills
21637,359,Richard,Lewis,M,2013-11-13,San Diego
21638,539,Olivia,Harris,F,2013-11-07,Corvallis
21639,612,Anthony,Wilson,M,2013-08-11,Burien
21640,314,Charles,Cooper,M,2013-07-20,Daly City
21641,314,Kaylee,Perez,F,2013-11-27,Daly City
21642,59,Alexandra,Rodriguez,F,2012-11-05,Oak Bay
21643,311,Wyatt,Diaz,M,2013-11-25,Concord
21644,383,Sydney,Howard,F,2013-11-22,West Covina
21645,644,Spencer,Alexander,M,2013-11-12,Walla Walla
21646,335,Luis,Bryant,M,2013-02-18,Lemon Grove
21647,611,Blake,Brown,M,2013-02-10,Bremerton
21648,301,Ronnie,Sun,M,2013-02-13,Burbank
21649,311,Keith,Nara,M,2013-02-18,Concord
21650,312,Cedric,Zeng,M,2013-02-15,Coronado
21651,633,Sean,Cooper,M,2013-03-10,Puyallup
21652,68,Julia,Bell,F,2012-10-29,Vancouver
21653,361,Jose,Anderson,M,2013-03-29,San Gabriel
21654,329,Aidan,Barnes,M,2013-03-16,Imperial Beach
21655,56,Zachary,Bryant,M,2012-12-27,Newton
21656,69,Hannah,Hayes,F,2013-08-16,Victoria
21657,609,Sara,Green,F,2013-04-22,Bellingham
21658,68,Jocelyn,Powell,F,2012-12-03,Vancouver
21659,50,Gabrielle,Jenkins,F,2011-01-16,Haney
21660,339,Allison,Watson,F,2013-11-21,Mill Valley
21661,163,Terry,Champion,M,2013-06-27,Berlin
21662,206,Orlando,Muñoz,M,2013-04-22,Roissy en Brie
21663,177,Kenneth,Goel,M,2013-08-19,Stuttgart
21664,189,Edwin,Yuan,M,2013-11-03,Roubaix
21665,180,Karl,Jai,M,2013-04-21,Colomiers
21666,153,Leslie,Jimenez,F,2013-09-24,Berlin
21667,159,Crystal,Zhang,F,2013-10-02,München
21668,234,Christina,Rogers,F,2012-12-23,Bury
21669,236,Jessica,Rodriguez,F,2012-11-28,Cheltenham
21670,187,Benjamin,Lal,M,2013-09-11,Lille
21671,189,Nicolas,Jai,M,2013-04-20,Roubaix
21672,166,Craig,Gomez,M,2013-12-26,Frankfurt am Main
21673,196,Jésus,Gill,M,2013-04-28,Paris
21674,155,Jada,Morris,F,2013-10-28,Bottrop
21675,202,Adriana,Rana,F,2014-01-15,Paris
21676,219,Valerie,Guo,F,2013-12-28,Suresnes
21677,220,Cedric,Chander,M,2013-10-29,Bobigny
21678,260,Alvin,Tang,M,2013-03-09,Milton Keynes
21679,230,Drew,Yuan,M,2013-07-13,Berkshire
21680,135,Ricky,Torres,M,2013-03-06,Salzgitter
21681,157,Casey,Ortega,M,2013-10-17,Hannover
21682,234,Katrina,Goel,F,2013-10-05,Bury
21683,279,Henry,Suri,M,2013-07-01,York
21684,189,Mariah,Bennett,F,2013-08-11,Roubaix
21685,632,Bailey,Green,F,2013-11-26,Port Orchard
21686,302,Albert,Ortega,M,2013-07-19,Burlingame
21687,316,Sarah,Brown,F,2013-10-19,El Cajon
21688,361,Jesse,Morris,M,2013-03-12,San Gabriel
21689,609,Olivia,Simmons,F,2013-11-13,Bellingham
21690,49,Samantha,Thomas,F,2013-04-18,Cliffside
21691,59,Brandon,Martin,M,2013-04-30,Oak Bay
21692,648,Savannah,Ward,F,2013-07-12,Yakima
21693,299,Alyssa,Ashe,F,2013-05-31,Berkeley
21694,299,Bobby,Sai,M,2013-09-14,Berkeley
21695,299,Ethan,Rodriguez,M,2013-11-27,Berkeley
21696,614,Gabrielle,Watson,F,2013-12-29,Edmonds
21697,385,Dalton,Powell,M,2013-10-21,Woodland Hills
21698,311,Tracy,She,F,2013-03-17,Concord
21699,339,Logan,Sharma,M,2013-10-30,Mill Valley
21700,352,Juan,Ramirez,M,2013-10-30,Palo Alto
21701,542,Abigail,Sanders,F,2013-06-08,Lake Oswego
21702,64,Paige,Gonzales,F,2013-03-12,Shawnee
21703,69,Paige,Blue,F,2013-09-01,Victoria
21704,637,Charles,Martinez,M,2013-11-12,Seattle
21705,307,Warren,Sharma,M,2013-12-05,Chula Vista
21706,612,Haley,Murphy,F,2013-08-23,Burien
21707,618,Cassidy,Simmons,F,2013-10-22,Issaquah
21708,616,Andrea,Brooks,F,2013-08-04,Everett
21709,546,Katherine,Torres,F,2013-11-03,Oregon City
21710,62,Brittany,Gonzales,F,2011-01-21,Royal Oak
21711,383,Hailey,Gray,F,2013-11-05,West Covina
21712,316,Megan,Ross,F,2013-05-06,El Cajon
21713,315,Jose,Parker,M,2013-05-27,Downey
21714,612,Carmen,Patel,F,2014-01-02,Burien
21715,644,Jonathan,Ross,M,2013-02-12,Walla Walla
21716,612,Gerald,Sara,M,2013-09-09,Burien
21717,374,Angel,King,M,2014-01-28,Torrance
21718,336,Devin,Roberts,M,2013-08-26,Lincoln Acres
21719,543,Morgan,Torres,F,2013-10-31,Lebanon
21720,301,Raul,Jai,M,2013-02-20,Burbank
21721,635,Sara,Campbell,F,2013-10-13,Renton
21722,372,Spencer,Wood,M,2013-11-10,Spring Valley
21723,302,Tiffany,Huang,F,2013-11-22,Burlingame
21724,311,Mandy,Yang,F,2013-07-12,Concord
21725,69,Gabrielle,Cannata,F,2013-07-12,Victoria
21726,63,Morgan,Hall,F,2013-07-14,Shawnee
21727,64,Arianna,Flores,F,2011-01-27,Shawnee
21728,612,Madison,Harris,F,2013-10-31,Burien
21729,641,Alexandria,Morgan,F,2013-09-26,Spokane
21730,301,Noah,Campbell,M,2013-12-04,Burbank
21731,331,Alexandra,Diaz,F,2013-12-20,La Jolla
21732,57,Ian,Johnson,M,2013-10-14,Newton
21733,627,Ian,Simmons,M,2013-12-15,Marysville
21734,337,Grace,Garcia,F,2014-01-06,Long Beach
21735,314,Grace,Diaz,F,2013-12-27,Daly City
21736,301,Thomas,Thompson,M,2013-11-16,Burbank
21737,223,Timothy,Rivera,M,2013-11-03,Saint-Denis
21738,265,Francis,Alonso,M,2013-12-04,Peterborough
21739,273,Dale,Rai,M,2013-04-04,Watford
21740,273,Taylor,Walker,F,2014-01-14,Watford
21741,54,Alexa,Sanders,F,2011-01-22,N. Vancouver
21742,51,Katelyn,Cox,F,2013-04-29,Langford
21743,307,Theresa,Rubio,F,2013-04-29,Chula Vista
21744,310,Emma,Perry,F,2013-09-29,Colma
21745,52,Isabel,Foster,F,2013-08-10,Langley
21746,334,Xavier,Hernandez,M,2013-11-21,Lakewood
21747,302,Derrick,Munoz,M,2013-02-28,Burlingame
21748,325,Wyatt,Harris,M,2013-03-04,Glendale
21749,310,Ashley,Williams,F,2013-11-24,Colma
21750,312,Carlos,Reed,M,2013-04-02,Coronado
21751,335,Logan,Jackson,M,2013-08-23,Lemon Grove
21752,41,Rafael,Li,M,2013-12-05,Calgary
21753,536,Morgan,Robinson,F,2013-04-30,Beaverton
21754,548,Kaitlyn,Lopez,F,2013-09-16,Salem
21755,312,Lucas,White,M,2013-10-15,Coronado
21756,369,Allison,Carter,F,2013-03-01,Santa Monica
21757,623,Elijah,Wang,M,2014-01-23,Kirkland
21758,612,Patricia,Malhotra,F,2013-10-13,Burien
21759,71,Jennifer,Moore,F,2013-12-16,Westminster
21760,311,Margaret,She,F,2013-10-05,Concord
21761,374,Makayla,Sanders,F,2013-07-16,Torrance
21762,616,Andrea,Hernandez,F,2013-01-31,Everett
21763,634,Madison,Brown,F,2013-11-14,Redmond
21764,58,Nathan,Smith,M,2013-03-24,Newton
21765,546,Nathaniel,Kelly,M,2013-06-08,Oregon City
21766,298,Jesse,Baker,M,2013-03-10,Bellflower
21767,298,Mariah,Ramirez,F,2013-08-03,Bellflower
21768,53,Cole,Watson,M,2010-12-29,Metchosin
21769,311,Michele,Rubio,F,2013-03-03,Concord
21770,635,Brandon,Thomas,M,2013-07-19,Renton
21771,307,Sheena,Shen,F,2013-07-11,Chula Vista
21772,547,Sarah,Patterson,F,2013-09-21,Portland
21773,536,Alyssa,Rogers,F,2013-05-27,Beaverton
21774,374,Brian,James,M,2013-12-12,Torrance
21775,345,Sean,Ramirez,M,2013-03-31,Newport Beach
21776,623,Daniel,Thompson,M,2013-05-02,Kirkland
21777,66,Emily,Gonzales,F,2013-11-24,Sooke
21778,612,Louis,Shen,M,2013-10-18,Burien
21779,311,Maurice,Black,M,2013-12-19,Concord
21780,311,Pedro,Gonzalez,M,2013-04-06,Concord
21781,626,Jared,Rivera,M,2013-11-04,Lynnwood
21782,536,Blake,Martin,M,2013-04-28,Beaverton
21783,612,Kate,Goel,F,2013-02-25,Burien
21784,614,Mackenzie,Hernandez,F,2013-05-14,Edmonds
21785,307,Tabitha,Rodriguez,F,2013-11-22,Chula Vista
21786,316,Alexis,Bennett,F,2013-08-29,El Cajon
21787,326,Rebecca,Allen,F,2013-02-19,Grossmont
21788,331,Spencer,Barnes,M,2013-11-26,La Jolla
21789,343,Lauren,Griffin,F,2013-05-07,National City
21790,358,James,Diaz,M,2013-06-09,San Carlos
21791,361,Richard,Price,M,2013-03-29,San Gabriel
21792,69,Cassidy,Butler,F,2013-11-30,Victoria
21793,546,Kaylee,Scott,F,2013-11-26,Oregon City
21794,315,Alyssa,James,F,2013-11-01,Downey
21795,361,Tristan,Bennett,M,2013-03-12,San Gabriel
21796,66,Emma,Ward,F,2013-08-18,Sooke
21797,609,Kelvin,Gao,M,2013-11-03,Bellingham
21798,543,Jade,Sanders,F,2013-11-11,Lebanon
21799,543,Angel,Cook,M,2013-07-30,Lebanon
21800,311,Heidi,Raman,F,2013-09-04,Concord
21801,352,Kaylee,Cooper,F,2013-08-05,Palo Alto
21802,372,Lucas,Roberts,M,2013-04-01,Spring Valley
21803,49,Emily,Thomas,F,2013-10-26,Cliffside
21804,632,Brooke,Cook,F,2013-07-24,Port Orchard
21805,635,Lucas,Russell,M,2013-04-15,Renton
21806,301,Kelvin,Xie,M,2013-09-11,Burbank
21807,310,Amanda,Campbell,F,2013-11-13,Colma
21808,315,Amanda,Green,F,2013-11-01,Downey
21809,334,Sydney,Thompson,F,2013-10-11,Lakewood
21810,372,Justin,Miller,M,2013-03-01,Spring Valley
21811,310,Olivia,Williams,F,2013-11-27,Colma
21812,637,Adrian,Bailey,M,2013-11-13,Seattle
21813,64,Dalton,Brown,M,2011-02-15,Shawnee
21814,552,Noah,Edwards,M,2013-07-10,W. Linn
21815,63,Gabrielle,Green,F,2013-04-05,Shawnee
21816,175,Jackson,Roberts,M,2013-07-01,Saarlouis
21817,273,Jerome,Carlson,M,2013-10-26,Watford
21818,225,Willie,Chander,M,2013-05-02,Orly
21819,224,Chloe,Howard,F,2013-03-09,Tremblay-en-France
21820,190,Priscilla,Nath,F,2013-08-09,Villeneuve-d'Ascq
21821,142,Clayton,Tang,M,2013-07-27,Bonn
21822,278,Gregory,Yuan,M,2013-05-27,York
21823,123,Lacey,She,F,2013-09-25,Berlin
21824,255,Warren,She,M,2013-12-10,London
21825,140,Randy,Zhou,M,2013-12-29,Berlin
21826,121,Abigail,Russell,F,2013-11-14,Ingolstadt
21827,171,Mallory,Gutierrez,F,2013-12-19,Neunkirchen
21828,160,Megan,Gonzales,F,2013-12-11,Paderborn
21829,270,Carolyn,Rana,F,2013-10-12,W. York
21830,272,Briana,Alonso,F,2013-06-10,Warrington
21831,189,Yolanda,Anand,F,2013-10-06,Roubaix
21832,188,Pedro,Gill,M,2014-01-15,Roncq
21833,130,Terrance,Gonzalez,M,2013-12-09,Duesseldorf
21834,120,Jillian,Mehta,F,2013-10-02,Hof
21835,175,Susan,Sun,F,2013-12-09,Saarlouis
21836,162,Kristi,Raman,F,2013-07-26,Werne
21837,131,Megan,Alexander,F,2014-01-04,Frankfurt
21838,173,Gerald,Ruiz,M,2013-06-11,Poing
21839,241,Billy,Diaz,M,2013-08-27,Kirkby
21840,258,Stacey,Ma,F,2013-02-02,Maidenhead
21841,278,Lindsay,Nath,F,2013-07-19,York
21842,147,Neil,Navarro,M,2013-09-13,Hamburg
21843,158,Erica,He,F,2013-04-06,Leipzig
21844,120,James,Long,M,2013-07-28,Hof
21845,184,Cameron,Miller,M,2013-03-29,Metz
21846,121,Kevin,Patterson,M,2013-03-15,Ingolstadt
21847,249,Dominic,Madan,M,2013-07-24,London
21848,248,Jerry,Raje,M,2013-06-15,London
21849,210,Todd,Chow,M,2013-03-22,Saint Ouen
21850,197,Bruce,Subram,M,2013-09-23,Paris
21851,131,Stuart,Railson,M,2013-03-25,Frankfurt
21852,133,Eduardo,Johnson,M,2013-08-12,Kassel
21853,175,Stacy,Gutierrez,F,2013-08-31,Saarlouis
21854,247,Theresa,Schmidt,F,2013-10-30,London
21855,276,Paula,Martin,F,2013-08-19,Woolston
21856,242,Emmanuel,Sanchez,M,2013-10-20,Lancaster
21857,253,Jay,Dominguez,M,2013-01-24,London
21858,257,Curtis,Lin,M,2013-01-20,London
21859,215,Monica,Kim,F,2013-08-18,Colombes
21860,211,Jacquelyn,Gill,F,2013-08-03,Les Ulis
21861,199,Kari,Romero,F,2013-01-31,Paris
21862,206,Michele,Prasad,F,2013-05-23,Roissy en Brie
21863,134,Shawna,Anand,F,2013-04-08,München
21864,231,Martin,Lopez,M,2013-06-28,Billericay
21865,251,Kathryn,Andersen,F,2013-05-30,London
21866,226,Shannon,Zhu,F,2013-10-23,Cergy
21867,223,Michael,Ruggiero,M,2013-09-09,Saint-Denis
